"","country","name","title","startYr","endYr"
"1999","romania","petre_roman_","prime minister","19891226","19911001"
"2000","romania","constantin_dascalescu_","chairman of the council of minister","19820521","19891222"
"2001","romania","ilie_verdet_","chairman of the council of minister","19790329","19820521"
"2002","romania","manea_manescu_","chairman of the council of minister","19740329","19790329"
"2003","romania","ion_gheorghe_maurer_","chairman of the council of minister","19610321","19740329"
"2004","romania","nicolae_vacaroiu_","president","20070420","20070523"
"2005","romania","traian_basescu_","president","20041220","20161201"
"2006","romania","emil_constantinescu_","president","19961129","20001220"
"2007","romania","ion_iliescu_","president","20001220","20041220"
"2008","russian_federation","viktor_zubkov_","prime minister","20070914","20080508"
"2009","russian_federation","mikhail_fradkov_","prime minister","20040305","20070914"
"2010","russian_federation","viktor_khristenko_","prime minister","20040224","20040305"
"2011","russian_federation","mikhail_kasyanov_","prime minister","20000507","20040224"
"2012","russian_federation","vladimir_putin_|vladimir_vladimirovich_putin_","prime minister","19990809","20000507"
"2013","russian_federation","sergey_stepashin_","prime minister","19990512","19990809"
"2014","russian_federation","yevgeny_primakov_","prime minister","19980911","19990512"
"2015","russian_federation","sergey_kiriyenko_","prime minister","19980323","19980823"
"2016","russian_federation","viktor_chernomyrdin_","prime minister","19921214","19980323"
"2017","russian_federation","yegor_gaidar_","prime minister","19920615","19921214"
"2018","russian_federation","oleg_lobov_","prime minister","19910926","19911106"
"2019","russian_federation","dmitry_medvedev_|dmitriy_medvedev_|dmitriy_anatolyevich_medvedev_|dimitriy_medvedev_|dimitriy_anatolyevich_medvedev_|dmitriy_medvedev_","president","20080507","20161201"
"2020","russian_federation","vladimir_putin_|vladimir_vladimirovich_putin_","president","19991231","20080507"
"2021","russian_federation","aleksandr_rutskoy_","president","19930922","19931004"
"2022","russian_federation","boris_yeltsin_","president","19910710","19991231"
"2023","russian_federation","ivan_silayev_","chairman of the committee on operative management of the national economy","19910906","19911225"
"2024","russian_federation","valentin_pavlov_","prime minister","19910114","19910822"
"2025","russian_federation","nikolay_ryzhkov_","chairman","19850927","19910114"
"2026","russian_federation","nikolay_tikhonov_","chairman","19801023","19850927"
"2027","russian_federation","aleksey_kosygin_","chairman","19641015","19801023"
"2028","russian_federation","gennady_yanayev_","president","19910819","19910821"
"2029","russian_federation","mikhail_gorbachev_","president","19900315","19911225"
"2030","russian_federation","mikhail_gorbachev_","chairman of the supreme soviet","19890525","19900315"
"2031","russian_federation","mikhail_gorbachev_","chairman of the presidium of the supreme soviet","19881001","19890525"
"2032","russian_federation","andrey_gromyko_","chairman of the presidium of the supreme soviet","19850702","19881001"
"2033","russian_federation","konstantin_chernenko_","chairman of the presidium of the supreme soviet","19840411","19850310"
"2034","russian_federation","yury_andropov_","chairman of the presidium of the supreme soviet","19830616","19840209"
"2035","russian_federation","vasily_kuznetsov_","chairman of the presidium of the supreme soviet","19821110","19830616"
"2036","russian_federation","leonid_brezhnev_","chairman of the presidium of the supreme soviet","19770616","19821110"
"2037","russian_federation","nikolay_podgorny_","chairman of the presidium of the supreme soviet","19651209","19770616"
"2038","russian_federation","vladimir_ivashko_","general secretary of the communist party","19910824","19910829"
"2039","russian_federation","mikhail_gorbachev_","general secretary of the communist party","19850311","19910824"
"2040","russian_federation","konstantin_chernenko_","general secretary of the communist party","19840213","19850310"
"2041","russian_federation","yury_andropov_","general secretary of the communist party","19821112","19840209"
"2042","russian_federation","leonid_brezhnev_","general secretary of the communist party","19641014","19821110"
"2043","rwanda","bernard_makuza_","prime minister","20000308","20161201"
"2044","rwanda","pierre_celestin_rwigema_","prime minister","19950831","20000308"
"2045","rwanda","faustin_twagiramungu_","prime minister","19940719","19950831"
"2046","rwanda","jean_kambanda_","prime minister","19940409","19940719"
"2047","rwanda","agathe_uwilingiyimana_","prime minister","19930718","19940407"
"2048","rwanda","dismas_nsengiyaremye_","prime minister","19920402","19930718"
"2049","rwanda","sylvestre_nsanzimana_","prime minister","19911012","19920402"
"2050","rwanda","paul_kagame_|paul_kaga_me_","president","20000324","20161201"
"2051","rwanda","pasteur_bizimungu_","president","19940719","20000323"
"2052","rwanda","theodore_sindikubwabo_","president","19940409","19940719"
"2053","rwanda","juvenal_habyarimana_","president","19730705","19940406"
"2054","saint_lucia","stephenson_king_","prime minister","20070501","20161201"
"2055","saint_lucia","john_compton_","prime minister","20061215","20070907"
"2056","saint_lucia","kenny_anthony_","prime minister","19970524","20061215"
"2057","saint_lucia","pearlette_louisy_","governor general","19970917","20161201"
"2058","saint_vincent_and_the_grenadines","ralph_gonsalves_|ralph_e_gonsalves","prime minister","20010329","20161201"
"2059","saint_vincent_and_the_grenadines","ralph_everard_gonsalves_","prime minister","20010329","20161201"
"2060","saint_vincent_and_the_grenadines","arnhim_eustace_","prime minister","20001027","20010325"
"2061","saint_vincent_and_the_grenadines","sir_james_fitz_allen_mitchell_","prime minister","19840730","20001027"
"2062","saint_vincent_and_the_grenadines","sir_frederick_nathaniel_ballantyne_","governor general","20020902","20161201"
"2063","saint_vincent_and_the_grenadines","monica_dacon_","governor general","20010101","20020902"
"2064","saint_vincent_and_the_grenadines","sir_charles_james_antrobus_","governor general","19960601","20020603"
"2065","samoa","tuilaepa_sailele_malielegaoi_","prime minister","19981123","20161201"
"2066","samoa","tofilau_eti_alesana_","prime minister","19821231","19851230"
"2067","samoa","vaai_kolone_","prime minister","19820413","19820918"
"2068","samoa","tupuola_taisi_tufuga_efi_","prime minister","19760324","19820413"
"2069","samoa","tupua_tamasese_lealofi_iv_","prime minister","19700225","19730301"
"2070","samoa","mataafa_mulinuu_ii_","prime minister","19591001","19700225"
"2071","samoa","tuiatua_tupua_tamasese_efi_","council of deputy","20070511","20070620"
"2072","samoa","tuimalealiifano_vaaletoa  sualauvi_ii_","council of deputy","20070511","20070620"
"2073","samoa","tuiatua_tupua_tamasese_efi_","head of state","20070620","20161201"
"2074","samoa","malietoa_tanumafili_ii_","head of state","19630405","20070511"
"2075","sao_tome_and_principe","joaquim_rafael_branco_|joachim_rafael_branco_","prime minister","20080622","20161201"
"2076","sao_tome_and_principe","patrice_trovoada_","prime minister","20080214","20080622"
"2077","sao_tome_and_principe","tome_vera_cruz_","prime minister","20060421","20080214"
"2078","sao_tome_and_principe","maria_do_carmo_silveira_","prime minister","20050608","20060421"
"2079","sao_tome_and_principe","damiao_vaz_dalmeida_","prime minister","20040918","20050608"
"2080","sao_tome_and_principe","maria_das_neves_","prime minister","20021007","20030716"
"2081","sao_tome_and_principe","gabriel_costa_","prime minister","20020328","20021007"
"2082","sao_tome_and_principe","evaristo_carvalho_","prime minister","20010926","20020328"
"2083","sao_tome_and_principe","guilherme_posser_da_costa_","prime minister","19990105","20010918"
"2084","sao_tome_and_principe","fernando_pereira_","president","20030716","20030723"
"2085","sao_tome_and_principe","fradique_de_menezes_|fradique_bandiera_melo_de_menezes_","president","20010903","20030716"
"2086","sao_tome_and_principe","miguel_trovoada_","president","19950821","20010903"
"2087","saudi_arabia","abdullah_","prime minister","20050801","20161201"
"2088","saudi_arabia","fahd_","prime minister","19820613","20050801"
"2089","saudi_arabia","khalid_","prime minister","19750329","19820613"
"2090","saudi_arabia","faysal_","prime minister","19621031","19750325"
"2091","saudi_arabia","abdullah_","king","20050801","20161201"
"2092","saudi_arabia","abdullah_","king","19960101","19960221"
"2093","saudi_arabia","fahd_","king","19820613","20050801"
"2094","saudi_arabia","khalid_","king","19750325","19820613"
"2095","saudi_arabia","faysal_","king","19641102","19750325"
"2096","senegal","cheikh_hadjibou_soumare_","prime minister","20070619","20161201"
"2097","senegal","macky_sall_","prime minister","20040421","20070619"
"2098","senegal","idrissa_seck_","prime minister","20021104","20040421"
"2099","senegal","mame_madior_boye_","prime minister","20010303","20021104"
"2100","senegal","mamadou_lamine_loum_","prime minister","19980703","20000405"
"2101","senegal","moustapha_niasse_","prime minister","19830403","19830429"
"2102","senegal","habib_thiam_","prime minister","19810101","19830403"
"2103","senegal","abdou_diouf_","prime minister","19700226","19801231"
"2104","senegal","abdoulaye_wade_","president","20000401","20161201"
"2105","senegal","abdou_diouf_","president","19810101","20000401"
"2106","senegal","leopold_sedar_senghor_","president","19600906","19801231"
"2107","seychelles","france_albert_rene_","prime minister","19760629","19770605"
"2108","seychelles","james_r_mancham_","prime minister","19701112","19760628"
"2109","seychelles","james_michel_","president","20040414","20161201"
"2110","seychelles","france_albert_rene_","president","19770605","20040414"
"2111","seychelles","sir_james_r_mancham_","president","19760629","19770605"
"2112","seychelles","colin_allan_","governor","19730101","19760101"
"2113","seychelles","sir_bruce_greatbatch_","governor","19690101","19730101"
"2114","sierra_leone","akim_a_gibril_","chairman of the council of state secretary","19950331","19960329"
"2115","sierra_leone","julius_maada_bio_","chairman of the council of state secretary","19930705","19950331"
"2116","sierra_leone","solomon_anthony_james_musa_","chairman of the council of state secretary","19921101","19930705"
"2117","sierra_leone","john_benjamin_","chairman of the council of state secretary","19920701","19921101"
"2118","sierra_leone","christian_a_kamara_taylor_","prime minister","19750708","19780615"
"2119","sierra_leone","sorie_ibrahim_koroma_","prime minister","19710421","19750708"
"2120","sierra_leone","siaka_stevens_","prime minister","19680426","19710421"
"2121","sierra_leone","johnny_paul_koroma_","head of the armed force revolutionary council","19970525","19980212"
"2122","sierra_leone","ahmad_tejan_kabbah_","president","19960329","19970525"
"2123","sierra_leone","julius_maada_bio_","head of state","19960117","19960329"
"2124","sierra_leone","valentine_strasser_","head of state","19920501","19960116"
"2125","sierra_leone","yayah_kanu_","chairman of the national provisional defense council","19920429","20161201"
"2126","sierra_leone","ernest_bai_koroma_","president","20070917","20161201"
"2127","sierra_leone","ahmad_tejan_kabbah_","president","19980310","20070917"
"2128","sierra_leone","christopher_okoro_cole_","governor general","19710331","19710419"
"2129","sierra_leone","banja_tejan_sie_","governor general","19680422","19710331"
"2130","slovakia","robert_fico_","prime minister","20060704","20161201"
"2131","slovakia","mikulas_dzurinda_","prime minister","19981030","20060704"
"2132","slovakia","jozef_moravcik_","prime minister","19940316","19941213"
"2133","slovakia","jan_carnogursko_","prime minister","19910423","19920624"
"2134","slovakia","vladimir_meciar_","prime minister","19900627","19910423"
"2135","slovakia","milan_cic_","prime minister","19891212","19900627"
"2136","slovakia","pavol_hrivnak_","prime minister","19890622","19891212"
"2137","slovakia","ivan_knotek_","prime minister","19881012","19890622"
"2138","slovakia","peter_colotka_","prime minister","19690504","19881012"
"2139","slovakia","ivan_gasparovic_","president","20040615","20161201"
"2140","slovakia","rudolf_schuster_","president","19990615","20040615"
"2141","slovakia","mikulas_dzurinda_","president","19981030","19990615"
"2142","slovakia","michal_kovac_","president","19930302","19980302"
"2143","slovakia","vladimir_meciar_","president","19930101","19930302"
"2144","solomon_islands","derek_sikua_","prime minister","20071220","20161201"
"2145","solomon_islands","snyder_rini_","prime minister","20060420","20060504"
"2146","solomon_islands","sir_allan_kemakeza_","prime minister","20011217","20060420"
"2147","solomon_islands","manasseh_sogavare_","prime minister","20000630","20011217"
"2148","solomon_islands","bartholomew_ulufaalu_","prime minister","19970827","20000630"
"2149","solomon_islands","francis_billy_hilly_","prime minister","19930618","19941107"
"2150","solomon_islands","ezekiel_alebua_","prime minister","19861201","19890328"
"2151","solomon_islands","solomon_mamaloni_","prime minister","19810831","19841119"
"2152","solomon_islands","peter_kenilorea_","prime minister","19780707","19810831"
"2153","solomon_islands","peter_kenilorea_","chief minister","19760714","19780707"
"2154","solomon_islands","solomon_mamaloni_","chief minister","19740828","19760714"
"2155","solomon_islands","nathaniel_waena_","governor general","20040707","20161201"
"2156","solomon_islands","john_lapli_","governor general","19990707","20040707"
"2157","solomon_islands","moses_pitakaka_","governor general","19940707","19990707"
"2158","solomon_islands","george_lepping_","governor general","19880707","19940707"
"2159","solomon_islands","baddeley_devesi_","governor general","19780707","19880707"
"2160","solomon_islands","donald_collin_cumyn_luddington_","governor","19730101","19760101"
"2161","solomon_islands","sir_michael_david_irving_gass_","high commissioner for the western pacific","19690306","19730101"
"2162","somalia","nur_hassan_hussein_","prime minister","20071124","20161201"
"2163","somalia","salim_aliyow_ibrow_","prime minister","20071029","20071124"
"2164","somalia","sharif_sheikh_ahmed_","prime minister","20060629","20061228"
"2165","somalia","ali_muhammad_ghedi_","prime minister","20041103","20071029"
"2166","somalia","muhammad_abdi_yusuf_","prime minister","20031208","20041103"
"2167","somalia","hassan_abshir_farah_","prime minister","20011112","20031208"
"2168","somalia","osman_jama_ali _acting_","prime minister","20011028","20011112"
"2169","somalia","ali_khalif_galaid_","prime minister","20001008","20011028"
"2170","somalia","umar_arteh_ghalib_","prime minister","19910124","19930101"
"2171","somalia","muhammad_hawadle_madar_","prime minister","19900903","19910124"
"2172","somalia","muhammad_ali_samatar_","prime minister","19870201","19900903"
"2173","somalia","sheikh_hassan_dahir_aweys_","president","20060629","20061228"
"2174","somalia","sharif_sheikh_ahmed_","president","20060605","20060629"
"2175","somalia","abdullahi_yusuf_ahmed_","president","20041014","20161201"
"2176","somalia","abdinur_ahmed_darman_","president","20030701","20161201"
"2177","somalia","abdiqasim_salad_hassan_","president","20000827","20041014"
"2178","somalia","aden_abdullahi_nur_","president","19970103","20161201"
"2179","somalia","abdullahi_yusuf_ahmed_","president","19970103","20161201"
"2180","somalia","abdulkadir_muhammad_aden_","president","19970103","20161201"
"2181","somalia","osman_hassan_ali_ato_","president","19970103","20161201"
"2182","somalia","ali_mahdi_muhammad_","president","19970103","20161201"
"2183","somalia","ali_mahdi_muhammad_","president","19910129","19970103"
"2184","somalia","muhammad_siad_barre_","president","19691021","19910127"
"2185","south_korea","han_seung_soo_","prime minister","20080229","20161201"
"2186","south_korea","kwon_o_kyu_","prime minister","20070307","20070402"
"2187","south_korea","han_myung_sook_","prime minister","20060419","20070307"
"2188","south_korea","han_duck_soo_","prime minister","20060314","20060419"
"2189","south_korea","lee_hae_chan_","prime minister","20040630","20060314"
"2190","south_korea","kim_suk_soo_","prime minister","20020910","20030226"
"2191","south_korea","chang_dae_whan_","prime minister","20020809","20020910"
"2192","south_korea","jeon_yun_churl_","prime minister","20020731","20020809"
"2193","south_korea","chang_sang_","prime minister","20020711","20020731"
"2194","south_korea","lee_han_dong_","prime minister","20000522","20020711"
"2195","south_korea","lee_hun_jai_","prime minister","20000519","20000522"
"2196","south_korea","park_tae_joon_","prime minister","20000113","20000519"
"2197","south_korea","goh_kun_","prime minister","19970304","19980303"
"2198","south_korea","lee_soo_sung_","prime minister","19951218","19970304"
"2199","south_korea","lee_hong_koo_","prime minister","19941217","19951218"
"2200","south_korea","lee_yung_duk_","prime minister","19940429","19941217"
"2201","south_korea","lee_hoi_chang_","prime minister","19931217","19940422"
"2202","south_korea","hwang_in_sung_","prime minister","19930225","19931217"
"2203","south_korea","hyun_soong_jong_","prime minister","19921008","19930225"
"2204","south_korea","chung_won_shik_","prime minister","19910524","19921008"
"2205","south_korea","ro_jai_bong_","prime minister","19901227","19910524"
"2206","south_korea","kang_young_hoon_","prime minister","19881205","19901227"
"2207","south_korea","lee_hyun_jae_","prime minister","19880225","19881205"
"2208","south_korea","kim_chung_yul_","prime minister","19870714","19880225"
"2209","south_korea","lee_han_key_","prime minister","19870526","19870714"
"2210","south_korea","lho_shin_yong_","prime minister","19850219","19870526"
"2211","south_korea","chin_iee_chong_","prime minister","19831015","19850219"
"2212","south_korea","kim_sang_hyup_","prime minister","19820625","19831014"
"2213","south_korea","yoo_chang_soon_","prime minister","19820104","19820625"
"2214","south_korea","nam_duck_woo_","prime minister","19800902","19820104"
"2215","south_korea","park_choong_hoon_","prime minister","19800522","19800902"
"2216","south_korea","shin_hyon_hwak_","prime minister","19791212","19800522"
"2217","south_korea","choi_kyu_hah_","prime minister","19751219","19791206"
"2218","south_korea","kim_jong_pil_","prime minister","19710604","19751219"
"2219","south_korea","paik_too_chin_","prime minister","19701220","19710604"
"2220","south_korea","chung_il_kwon_","prime minister","19640510","19701220"
"2221","south_korea","lee_myung_bak_","president","20080225","20161201"
"2222","south_korea","goh_kun_","president","20040312","20040514"
"2223","south_korea","roh_moo_hyun_","president","20030225","20080225"
"2224","south_korea","kim_dae_jung_","president","19980225","20030225"
"2225","south_korea","kim_young_sam_","president","19930225","19980225"
"2226","south_korea","roh_tae_woo_","president","19880225","19930225"
"2227","south_korea","chun_doo_hwan_","president","19800901","19880225"
"2228","south_korea","park_choong_hoon_","president","19800816","19800901"
"2229","south_korea","choi_kyu_hah_","president","19791026","19800816"
"2230","south_korea","park_chung_hee_","president","19620324","19791026"
"2231","south_sudan","salva_kiir_mayardit","president","20110709","20161201"
"2232","spain","jose_luis_rodriguez_zapatero_","prime minister","20040417","20161201"
"2233","spain","jose_maria_aznar_","prime minister","19960505","20040417"
"2234","spain","felipe_gonzalez_marquez_","prime minister","19821202","19960505"
"2235","spain","leopoldo_calvo_sotelo_y_bustelo_","prime minister","19810225","19821202"
"2236","spain","adolfo_suarez_gonzalez_","prime minister","19760705","19810225"
"2237","spain","fernando_de_santiago_y_diaz_de_mendivil_","prime minister","19760701","19760705"
"2238","spain","carlos_arias_navarro_","prime minister","19740102","19760701"
"2239","spain","torcuato_fernandez_miranda_","prime minister","19731220","19740102"
"2240","spain","luis_carrero_blanco_","prime minister","19730608","19731220"
"2241","spain","francisco_franco_","prime minister","19380131","19730608"
"2242","spain","juan_carlos_i_","king","19751122","20161201"
"2243","spain","alejandro_rodriguez_de_valcarcel_y_nebreda_","chairman of the regency council","19751120","19751122"
"2244","spain","prince_juan_carlos_","head of state","19751030","19751120"
"2245","spain","francisco_franco_","head of state","19361001","19751120"
"2246","sri_lanka","mahinda_rajapakse_","prime minister","20040406","20051121"
"2247","sri_lanka","ratnasiri_wickremanayake_","prime minister","20000810","20011209"
"2248","sri_lanka","chandrika_kumaratunga_","prime minister","19940819","19941114"
"2249","sri_lanka","ranil_wickremasinghe_","prime minister","19930507","19940819"
"2250","sri_lanka","dingiri_banda_wijetunge_","prime minister","19890303","19930507"
"2251","sri_lanka","ranasinghe_premadasa_","prime minister","19780206","19890303"
"2252","sri_lanka","junius_richard_jayewardene_","prime minister","19770723","19780206"
"2253","sri_lanka","sirimavo_bandaranaike_","prime minister","19700529","19770723"
"2254","sri_lanka","dudley_shelton_senanayake_","prime minister","19650327","19700529"
"2255","sri_lanka","mahinda_rajapakse_","president","20051119","20161201"
"2256","sri_lanka","chandrika_kumaratunga_","president","19941112","20051119"
"2257","sri_lanka","dingiri_banda_wijetunge_","president","19930501","19941112"
"2258","sri_lanka","ranasinghe_premadasa_","president","19890102","19930501"
"2259","sri_lanka","junius_richard_jayewardene_","president","19780204","19890102"
"2260","sri_lanka","william_gopallawa_","president","19720522","19780204"
"2261","sri_lanka","william_gopallawa_","governor general","19620302","19720522"
"2262","sudan","sadiq_al_mahdi_","prime minister","19860506","19890630"
"2263","sudan","al_jazuli_dafalla_","prime minister","19850422","19860506"
"2264","sudan","gaafar_nimeiry_","prime minister","19770910","19850406"
"2265","sudan","rashid_bakr_","prime minister","19760811","19770910"
"2266","sudan","gaafar_nimeiry_","prime minister","19691028","19760811"
"2267","sudan","omar_hassan_ahmad  al_bashir_","president","19890630","20161201"
"2268","sudan","ahmad_al_mirghani_","president","19860506","19890630"
"2269","sudan","abdel_rahman_swar_al_dahab_","president","19850406","19860506"
"2270","sudan","gaafar_nimeiry_","president","19710722","19850406"
"2271","sudan","babiker_al_nur_osman_","president","19710719","19710722"
"2272","sudan","gaafar_nimeiry_","president","19690525","19710719"
"2273","suriname","jules_wijdenbosch_","president","19960915","20000812"
"2274","suriname","ronald_venetiaan_|runaldo_ronald_venetiaan_","president","19910916","19960915"
"2275","suriname","johan_kraag_","president","19901229","19910916"
"2276","suriname","ivan_graanoogst_","president","19901224","19901229"
"2277","suriname","ramsewak_shankar_","president","19880125","19901224"
"2278","suriname","l_f_ramdat_misier_","president","19820208","19880125"
"2279","suriname","hendrick_r_chin_a_sen_","president","19800815","19820204"
"2280","suriname","desi_bouterse_","president","19800813","19800815"
"2281","suriname","johan_ferrier_","president","19751125","19800813"
"2282","suriname","johan_ferrier_","governor general","19680812","19751125"
"2283","swaziland","themba_dlamini_","prime minister","20031126","20161201"
"2284","swaziland","paul_shabangu_","prime minister","20030929","20031126"
"2285","swaziland","barnabas_sibusiso_dlamini_","prime minister","19960726","20030929"
"2286","swaziland","sishayi_nxumalo_","prime minister","19960508","19960726"
"2287","swaziland","prince_jameson_mbilini_dlamini_","prime minister","19931104","19960508"
"2288","swaziland","andreas_fakudze_","prime minister","19931025","19931104"
"2289","swaziland","obed_dlamini_","prime minister","19890712","19931025"
"2290","swaziland","mswati_iii_","king","19860425","20161201"
"2291","sweden","fredrik_reinfeldt_","prime minister","20061006","20161201"
"2292","sweden","goran_persson_","prime minister","19960321","20061006"
"2293","sweden","carl_bildt_","prime minister","19911003","19941007"
"2294","sweden","ingvar_carlsson_","prime minister","19860228","19911003"
"2295","sweden","carl_xvi_gustaf_","king","19730915","20161201"
"2296","switzerland","micheline_calmy_rey_","president","20070101","20071231"
"2297","switzerland","samuel_schmid_","president","20050101","20051231"
"2298","switzerland","joseph_deiss_","president","20040101","20041231"
"2299","switzerland","pascal_couchepin_","president","19960101","19961231"
"2300","switzerland","moritz_leuenberger_","president","20060101","20061231"
"2301","switzerland","ruth_dreifuss_","president","19990101","19991231"
"2302","switzerland","jean_pascal_delamuraz_","president","19960101","19961231"
"2303","switzerland","kaspar_villiger_","president","20020101","20021231"
"2304","switzerland","otto_stich_","president","19940101","19941231"
"2305","switzerland","adolf_ogi_","president","20000101","20001231"
"2306","switzerland","rene_felber_","president","19920101","19921231"
"2307","switzerland","flavio_cotti_","president","19980101","19981231"
"2308","switzerland","arnold_koller_","president","19970101","19971231"
"2309","syria","muhammad_naji_al_otari_","prime minister","20030910","20161201"
"2310","syria","muhammad_mustafa_mero_","prime minister","20000313","20030910"
"2311","syria","mahmoud_zuabi_","prime minister","19871101","20000313"
"2312","syria","bashar_al_assad_","president","20000717","20161201"
"2313","syria","abdul_halim_khaddam_","president","20000610","20000717"
"2314","taiwan","tsai_hsung_hsiung_","governor","20080520","20161201"
"2315","taiwan","lin_si_yao_","governor","20071221","20080520"
"2316","taiwan","lin_kuang_hua_","governor","20031010","20060125"
"2317","taiwan","fan_kuang_chun_","governor","20020204","20031010"
"2318","taiwan","chang_po_ya_","governor","20000520","20020204"
"2319","taiwan","chao_shou_po_","governor","19981221","20000520"
"2320","taiwan","james_soong_","governor","19930320","19981221"
"2321","taiwan","lien_chan_","governor","19900616","19930225"
"2322","taiwan","chiu_chuang_huan_","governor","19840609","19900616"
"2323","taiwan","lee_teng_hui_","governor","19811205","19840520"
"2324","taiwan","lin_yang_kang_","governor","19780612","19811205"
"2325","taiwan","shieh_tung_min_","governor","19720606","19780520"
"2326","taiwan","chen_ta_ching_","governor","19690705","19720606"
"2327","taiwan","liu_chao_shiuan_","president","20080520","20161201"
"2328","taiwan","su_tseng_chang_","president","20060125","20070521"
"2329","taiwan","frank_hsieh_","president","20050201","20060125"
"2330","taiwan","yu_shyi_kun_","president","20020201","20050201"
"2331","taiwan","chang_chun_hsiung_","president","20001006","20020201"
"2332","taiwan","tang_fei_","president","20000520","20001006"
"2333","taiwan","vincent_siew_","president","19970901","20000520"
"2334","taiwan","lien_chan_","president","19930210","19970901"
"2335","taiwan","hau_pei_tsun_","president","19900530","19930210"
"2336","taiwan","lee_huan_","president","19890521","19900530"
"2337","taiwan","yu_kuo_hwa_","president","19840520","19890521"
"2338","taiwan","sun_yun_suan_","president","19780530","19840520"
"2339","taiwan","chiang_ching_kuo_","president","19720529","19780530"
"2340","taiwan","yen_chia_kan_","president","19631215","19720529"
"2341","tajikistan","akil_akilov_","prime minister","19991220","20161201"
"2342","tajikistan","yakhyo_azimov_","prime minister","19960208","19991220"
"2343","tajikistan","jamshed_karimov_","prime minister","19941202","19960208"
"2344","tajikistan","abdujalil_samadov_","prime minister","19931218","19941202"
"2345","tajikistan","abdumalik_abdullajanov_","prime minister","19920921","19931218"
"2346","tajikistan","akbar_mirzoyev_","prime minister","19920109","19920921"
"2347","tajikistan","izatullo_khayoyev_","prime minister","19910625","19920109"
"2348","tajikistan","emomali_rakhmonov_","president","19921119","20161201"
"2349","tajikistan","akbarsho_iskandarov_","president","19920907","19921119"
"2350","tajikistan","rakhmon_nabiyev_","president","19911202","19920907"
"2351","tajikistan","kadreddin_aslonov_","president","19910831","19910923"
"2352","thailand","samak_sundaravej_","prime minister","20080129","20161201"
"2353","thailand","surayud_chulanont_","prime minister","20061001","20080129"
"2354","thailand","sonthi_boonyaratkalin_","prime minister","20060919","20061001"
"2355","thailand","chidchai_vanasatidya_","prime minister","20060405","20060523"
"2356","thailand","thaksin_shinawatra_","prime minister","20010209","20060919"
"2357","thailand","chavalit_yongchaiyudh_","prime minister","19961201","19971109"
"2358","thailand","banharn_silpa_archa_","prime minister","19950713","19961201"
"2359","thailand","chuan_leekpai_","prime minister","19920923","19950713"
"2360","thailand","meechai_ruchupan_","prime minister","19920524","19920610"
"2361","thailand","suchinda_kraprayoon_","prime minister","19920407","19920524"
"2362","thailand","anand_panyarachun_","prime minister","19910307","19920407"
"2363","thailand","sunthorn_kongsompong_","prime minister","19910223","19910307"
"2364","thailand","chatichai_choonhavan_","prime minister","19880804","19910223"
"2365","thailand","prem_tinsulanonda_","prime minister","19800303","19880804"
"2366","thailand","kriangsak_chomanan_","prime minister","19771112","19800303"
"2367","thailand","thanin_kraivichien_","prime minister","19761008","19771020"
"2368","thailand","sa_ngad_chaloryu_","prime minister","19761006","19801123"
"2369","thailand","kukrit_pramoj_","prime minister","19750314","19760420"
"2370","thailand","seni_pramoj_","prime minister","19750226","19750314"
"2371","thailand","sanya_thammasak_","prime minister","19731014","19750226"
"2372","thailand","thanom_kittikachorn_","prime minister","19631209","19731014"
"2373","thailand","bhumibol_adulyadej","king","19460609","20161201"
"2374","timor_leste","xanana_gusmao_","prime minister","20020520","20070520"
"2375","timor_leste","estanislau_da_silva_","prime minister","20070519","20070808"
"2376","timor_leste","jose_ramos_horta_","prime minister","20060626","20070519"
"2377","timor_leste","mari_alkatiri_","prime minister","20020520","20060626"
"2378","timor_leste","mari_alkatiri_","chief minister","20010920","20020520"
"2379","timor_leste","sergio_vieira_de_mello_","administrator","19991116","20020519"
"2380","timor_leste","ian_martin_","administrator","19991025","19991116"
"2381","timor_leste","arnaldo_dos_reis_araujo_","president of the provisional government","19751217","19760717"
"2382","timor_leste","fernando_de_araujo_","president","20080213","20080417"
"2383","timor_leste","jose_ramos_horta_","president","20070520","20161201"
"2384","timor_leste","abilio_jose_osorio_soares_","governor","19920918","19991025"
"2385","timor_leste","mario_viegas_carrascalao_","governor","19830918","19920918"
"2386","timor_leste","guilherme_maria_goncalves_","governor","19780101","19820101"
"2387","timor_leste","arnaldo_dos_reis_araujo_","governor","19760101","19780101"
"2388","togo","komlan_mally_","prime minister","20071206","20161201"
"2389","togo","yawovi_agboyibo_","prime minister","20060920","20071206"
"2390","togo","koffi_sama_","prime minister","20020629","20050609"
"2391","togo","agbeyome_kodjo_","prime minister","20000831","20020629"
"2392","togo","eugene_koffi_adoboli_","prime minister","19990521","20000831"
"2393","togo","kwassi_klutse_","prime minister","19960820","19990521"
"2394","togo","edem_kodjo_","prime minister","19940423","19960820"
"2395","togo","joseph_kokou_koffigoh_","prime minister","19910827","19940423"
"2396","togo","abass_bonfoh_","president","20050225","20050504"
"2397","togo","faure_gnassingbe_","president","20050205","20050225"
"2398","togo","gnassingbe_eyadema_","president","19670414","20050205"
"2399","tonga","feleti_sevele_","prime minister","20060211","20161201"
"2400","tonga","prince ulukalala_lavaka_ata_","prime minister","20000103","20060211"
"2401","tonga","baron_vaea_","prime minister","19910821","20000103"
"2402","tonga","prince_fatafehi_tuipelehake_","prime minister","19651216","19910821"
